x, y, vx, vy
152, 140, 3.51499, -0.723284
152, 144, 3.58329, -0.693048
152, 148, 3.64455, -0.657151
152, 152, 3.69291, -0.630047
152, 156, 3.72651, -0.614781
152, 160, 3.7482, -0.601398
152, 164, 3.76357, -0.574866
152, 168, 3.77548, -0.531237
152, 172, 3.78408, -0.477189
152, 176, 3.79115, -0.414813
152, 180, 3.79929, -0.344773
152, 184, 3.81033, -0.272858
152, 188, 3.82361, -0.206056
152, 192, 3.83687, -0.145925
152, 196, 3.84876, -0.0822174
156, 0, 3.87091, -0.00619715
156, 4, 3.8656, 0.0583834
156, 8, 3.85317, 0.119029
156, 12, 3.84054, 0.178934
156, 16, 3.82881, 0.246006
156, 20, 3.81802, 0.319703
156, 24, 3.80834, 0.391687
156, 28, 3.79908, 0.455305
156, 32, 3.7895, 0.50869
156, 36, 3.77712, 0.549579
156, 40, 3.75929, 0.572952
156, 44, 3.7352, 0.58153
156, 48, 3.70335, 0.589109
156, 52, 3.66185, 0.607543
156, 56, 3.6111, 0.637276
156, 60, 3.55446, 0.666659
156, 64, 3.49679, 0.681608
156, 68, 3.43956, 0.674959
156, 72, 3.37649, 0.64192
156, 76, 3.30156, 0.586056
156, 80, 3.21768, 0.513771
156, 84, 3.13286, 0.423217
156, 88, 3.05872, 0.314871
156, 92, 3.00547, 0.202265
156, 96, 2.9747, 0.0999813
156, 100, 2.96392, 0.00804643
156, 104, 2.9723, -0.0840418
156, 108, 3.0009, -0.18664
156, 112, 3.05225, -0.299522
156, 116, 3.12465, -0.408412
156, 120, 3.20807, -0.500069
156, 124, 3.29079, -0.573665
156, 128, 3.36434, -0.631
156, 132, 3.42583, -0.665524
156, 136, 3.48141, -0.673445
156, 140, 3.53752, -0.660086
156, 144, 3.59289, -0.63315
156, 148, 3.64285, -0.606471
156, 152, 3.68413, -0.591278
156, 156, 3.71654, -0.586712
156, 160, 3.74219, -0.580341
156, 164, 3.76238, -0.558509
156, 168, 3.7773, -0.519249
156, 172, 3.78908, -0.467833
156, 176, 3.80015, -0.405919
156, 180, 3.81141, -0.334574
156, 184, 3.82344, -0.260452
156, 188, 3.83617, -0.192669
156, 192, 3.84989, -0.13218
156, 196, 3.8638, -0.0710224
160, 0, 3.85386, -0.00549086
160, 4, 3.84767, 0.0471543
160, 8, 3.83439, 0.105614
160, 12, 3.82285, 0.167685
160, 16, 3.81285, 0.234699
160, 20, 3.80032, 0.307404
160, 24, 3.78515, 0.379141
160, 28, 3.77008, 0.443739
160, 32, 3.75759, 0.497903
160, 36, 3.74628, 0.535719
160, 40, 3.73167, 0.553191
160, 44, 3.71142, 0.555369
160, 48, 3.68454, 0.55514
160, 52, 3.65009, 0.565228
160, 56, 3.60954, 0.588841
160, 60, 3.56635, 0.615896
160, 64, 3.52338, 0.631587
160, 68, 3.48002, 0.622837
160, 72, 3.42985, 0.579447
160, 76, 3.36769, 0.511954
160, 80, 3.29689, 0.434307
160, 84, 3.22429, 0.347121
160, 88, 3.15979, 0.254381
160, 92, 3.11361, 0.163965
160, 96, 3.08771, 0.0814339
160, 100, 3.07879, 0.00679685
160, 104, 3.08523, -0.0678699
160, 108, 3.10891, -0.150349
160, 112, 3.15337, -0.240667
160, 116, 3.21665, -0.333572
160, 120, 3.28852, -0.421422
160, 124, 3.35883, -0.500406
160, 128, 3.42024, -0.569763
160, 132, 3.46926, -0.614883
160, 136, 3.51122, -0.624984
160, 140, 3.55276, -0.610761
160, 144, 3.59478, -0.58575
160, 148, 3.63467, -0.564603
160, 152, 3.66913, -0.557108
160, 156, 3.69664, -0.559577
160, 160, 3.71811, -0.558795
160, 164, 3.73438, -0.542433
160, 168, 3.74741, -0.506389
160, 172, 3.76141, -0.454537
160, 176, 3.77791, -0.391782
160, 180, 3.79457, -0.320822
160, 184, 3.80851, -0.24797
160, 188, 3.81977, -0.180391
160, 192, 3.8324, -0.117644
160, 196, 3.84669, -0.0584795
164, 0, 3.81566, -0.00515588
164, 4, 3.81066, 0.0363024
164, 8, 3.79978, 0.0933204
164, 12, 3.79079, 0.159132
164, 16, 3.78368, 0.224998
164, 20, 3.77212, 0.292471
164, 24, 3.75467, 0.361346
164, 28, 3.73599, 0.427659
164, 32, 3.72047, 0.485579
164, 36, 3.70861, 0.524439
164, 40, 3.69781, 0.539035
164, 44, 3.68496, 0.536231
164, 48, 3.66737, 0.529133
164, 52, 3.64337, 0.532269
164, 56, 3.61431, 0.552188
164, 60, 3.58413, 0.579496
164, 64, 3.55539, 0.596297
164, 68, 3.52556, 0.584129
164, 72, 3.48836, 0.530099
164, 76, 3.43969, 0.451186
164, 80, 3.38154, 0.367539
164, 84, 3.31987, 0.281879
164, 88, 3.26384, 0.201469
164, 92, 3.22234, 0.13005
164, 96, 3.19855, 0.0652626
164, 100, 3.19046, 0.00557072
164, 104, 3.19629, -0.0540148
164, 108, 3.21808, -0.118336
164, 112, 3.25803, -0.189096
164, 116, 3.31304, -0.269183
164, 120, 3.37405, -0.355134
164, 124, 3.43173, -0.440078
164, 128, 3.47992, -0.521157
164, 132, 3.51645, -0.577251
164, 136, 3.54537, -0.590935
164, 140, 3.57316, -0.575512
164, 144, 3.60256, -0.5499
164, 148, 3.63127, -0.531832
164, 152, 3.65553, -0.530649
164, 156, 3.67386, -0.539523
164, 160, 3.68762, -0.543467
164, 164, 3.69918, -0.529953
164, 168, 3.71163, -0.492982
164, 172, 3.7278, -0.437374
164, 176, 3.74745, -0.372679
164, 180, 3.76629, -0.304369
164, 184, 3.77949, -0.236739
164, 188, 3.78821, -0.170498
164, 192, 3.79847, -0.104315
164, 196, 3.81016, -0.0468554
168, 0, 3.7752, -0.00502394
168, 4, 3.77361, 0.029675
168, 8, 3.76874, 0.0846343
168, 12, 3.76291, 0.152904
168, 16, 3.75753, 0.21767
168, 20, 3.74831, 0.278469
168, 24, 3.73283, 0.342711
168, 28, 3.71527, 0.410057
168, 32, 3.69954, 0.471353
168, 36, 3.68607, 0.512971
168, 40, 3.67471, 0.528572
168, 44, 3.66469, 0.524392
168, 48, 3.65473, 0.513755
168, 52, 3.64365, 0.512461
168, 56, 3.63034, 0.529401
168, 60, 3.61479, 0.556548
168, 64, 3.59757, 0.573304
168, 68, 3.57697, 0.556693
168, 72, 3.54968, 0.493294
168, 76, 3.51287, 0.403155
168, 80, 3.46509, 0.311022
168, 84, 3.41115, 0.224965
168, 88, 3.3611, 0.154154
168, 92, 3.32331, 0.0986537
168, 96, 3.30153, 0.0503553
168, 100, 3.29441, 0.00455726
168, 104, 3.29985, -0.0410447
168, 108, 3.31997, -0.0886272
168, 112, 3.35627, -0.143067
168, 116, 3.40512, -0.213181
168, 120, 3.45808, -0.29934
168, 124, 3.50501, -0.392635
168, 128, 3.5412, -0.484814
168, 132, 3.56814, -0.55035
168, 136, 3.58843, -0.568584
168, 140, 3.60536, -0.55314
168, 144, 3.62077, -0.527463
168, 148, 3.63412, -0.511966
168, 152, 3.64548, -0.514759
168, 156, 3.65593, -0.526939
168, 160, 3.66639, -0.53243
168, 164, 3.67785, -0.518235
168, 168, 3.69127, -0.478525
168, 172, 3.7073, -0.419135
168, 176, 3.7258, -0.352848
168, 180, 3.74279, -0.288756
168, 184, 3.75376, -0.227673
168, 188, 3.7608, -0.162754
168, 192, 3.7679, -0.0946131
168, 196, 3.77343, -0.0397365
172, 0, 3.73938, -0.00504107
172, 4, 3.74231, 0.0303483
172, 8, 3.74647, 0.0824992
172, 12, 3.74653, 0.148982
172, 16, 3.74364, 0.212368
172, 20, 3.73807, 0.268004
172, 24, 3.72782, 0.327499
172, 28, 3.71449, 0.394569
172, 32, 3.70034, 0.456816
172, 36, 3.6854, 0.499232
172, 40, 3.67065, 0.516523
172, 44, 3.65832, 0.514646
172, 48, 3.65115, 0.507043
172, 52, 3.65059, 0.507767
172, 56, 3.65316, 0.52331
172, 60, 3.6523, 0.546456
172, 64, 3.64391, 0.558132
172, 68, 3.62706, 0.535125
172, 72, 3.60335, 0.464873
172, 76, 3.57353, 0.365249
172, 80, 3.53453, 0.262887
172, 84, 3.48882, 0.17482
172, 88, 3.44575, 0.112115
172, 92, 3.41323, 0.070672
172, 96, 3.39457, 0.0373064
172, 100, 3.38859, 0.00387813
172, 104, 3.39348, -0.0294142
172, 108, 3.4108, -0.0621696
172, 112, 3.44172, -0.10253
172, 116, 3.48319, -0.164303
172, 120, 3.52758, -0.252283
172, 124, 3.56548, -0.355646
172, 128, 3.59447, -0.456919
172, 132, 3.61778, -0.528997
172, 136, 3.63461, -0.553482
172, 140, 3.64328, -0.542939
172, 144, 3.64466, -0.521113
172, 148, 3.64257, -0.507029
172, 152, 3.64323, -0.507866
172, 156, 3.65024, -0.517017
172, 160, 3.66233, -0.520373
172, 164, 3.67682, -0.504668
172, 168, 3.69173, -0.463898
172, 172, 3.70646, -0.402873
172, 176, 3.72108, -0.336207
172, 180, 3.73307, -0.276532
172, 184, 3.7404, -0.220639
172, 188, 3.74481, -0.157387
172, 192, 3.74588, -0.0915689
172, 196, 3.74227, -0.0401443
176, 0, 3.71194, -0.00493089
176, 4, 3.71883, 0.0390914
176, 8, 3.73229, 0.089991
176, 12, 3.74156, 0.150557
176, 16, 3.74468, 0.210902
176, 20, 3.74529, 0.263761
176, 24, 3.74295, 0.31879
176, 28, 3.73505, 0.382184
176, 32, 3.72116, 0.441535
176, 36, 3.70307, 0.482131
176, 40, 3.68413, 0.500443
176, 44, 3.66884, 0.503463
176, 48, 3.66221, 0.504854
176, 52, 3.66684, 0.514149
176, 56, 3.67793, 0.530601
176, 60, 3.68514, 0.546109
176, 64, 3.68072, 0.546574
176, 68, 3.66334, 0.513714
176, 72, 3.63825, 0.438653
176, 76, 3.61111, 0.334403
176, 80, 3.58119, 0.224959
176, 84, 3.54826, 0.13485
176, 88, 3.51695, 0.0780994
176, 92, 3.49222, 0.0474721
176, 96, 3.47696, 0.0260455
176, 100, 3.47177, 0.00343319
176, 104, 3.47609, -0.0192245
176, 108, 3.49011, -0.0404503
176, 112, 3.51312, -0.0702941
176, 116, 3.5426, -0.125952
176, 120, 3.57409, -0.215554
176, 124, 3.60308, -0.32573
176, 128, 3.62951, -0.431354
176, 132, 3.65415, -0.507811
176, 136, 3.67154, -0.541685
176, 140, 3.67649, -0.541969
176, 144, 3.67011, -0.527645
176, 148, 3.65964, -0.513074
176, 152, 3.65492, -0.505985
176, 156, 3.66084, -0.5064
176, 160, 3.67539, -0.504757
176, 164, 3.69396, -0.487741
176, 168, 3.71223, -0.448247
176, 172, 3.7269, -0.389415
176, 176, 3.73612, -0.325917
176, 180, 3.73997, -0.270591
176, 184, 3.74077, -0.217664
176, 188, 3.73885, -0.157711
176, 192, 3.73067, -0.0981517
176, 196, 3.71812, -0.0484351
180, 0, 3.70279, -0.00429471
180, 4, 3.71131, 0.0531691
180, 8, 3.73008, 0.106786
180, 12, 3.748, 0.160647
180, 16, 3.75892, 0.215687
180, 20, 3.7661, 0.267011
180, 24, 3.77084, 0.317509
180, 28, 3.76731, 0.371993
180, 32, 3.75204, 0.423254
180, 36, 3.72946, 0.460612
180, 40, 3.70723, 0.481364
180, 44, 3.69183, 0.492051
180, 48, 3.68671, 0.50457
180, 52, 3.69125, 0.523487
180, 56, 3.70015, 0.541054
180, 60, 3.7045, 0.547538
180, 64, 3.6971, 0.53413
180, 68, 3.67691, 0.489913
180, 72, 3.64998, 0.411709
180, 76, 3.62394, 0.30848
180, 80, 3.60149, 0.19906
180, 84, 3.58261, 0.109801
180, 88, 3.56642, 0.0560451
180, 92, 3.55196, 0.0305548
180, 96, 3.54114, 0.0167195
180, 100, 3.53693, 0.00299858
180, 104, 3.54011, -0.0109632
180, 108, 3.54958, -0.0250528
180, 112, 3.56238, -0.0500634
180, 116, 3.57693, -0.102529
180, 120, 3.59456, -0.190702
180, 124, 3.6164, -0.300378
180, 128, 3.64218, -0.404847
180, 132, 3.66892, -0.484223
180, 136, 3.68907, -0.529023
180, 140, 3.69663, -0.542828
180, 144, 3.69256, -0.537472
180, 148, 3.68376, -0.522269
180, 152, 3.67889, -0.506244
180, 156, 3.68337, -0.495804
180, 160, 3.69822, -0.486207
180, 164, 3.72037, -0.466207
180, 168, 3.74334, -0.429442
180, 172, 3.75931, -0.378263
180, 176, 3.76372, -0.323433
180, 180, 3.75986, -0.27268
180, 184, 3.75347, -0.221418
180, 188, 3.7434, -0.166754
180, 192, 3.72666, -0.113742
180, 196, 3.70948, -0.0612318
184, 0, 3.71622, -0.0031668
184, 4, 3.72411, 0.0681106
184, 8, 3.74305, 0.128455
184, 12, 3.76533, 0.178479
184, 16, 3.78242, 0.226719
184, 20, 3.7936, 0.275289
184, 24, 3.80077, 0.320809
184, 28, 3.79891, 0.362865
184, 32, 3.78312, 0.401905
184, 36, 3.75864, 0.435808
184, 40, 3.73616, 0.46204
184, 44, 3.72268, 0.482712
184, 48, 3.71826, 0.504257
184, 52, 3.71814, 0.527907
184, 56, 3.71732, 0.544073
184, 60, 3.71129, 0.542375
184, 64, 3.69644, 0.51727
184, 68, 3.67251, 0.463801
184, 72, 3.6439, 0.383826
184, 76, 3.61724, 0.284765
184, 80, 3.59761, 0.181868
184, 84, 3.58704, 0.09861
184, 88, 3.5818, 0.0465632
184, 92, 3.57565, 0.0205093
184, 96, 3.56842, 0.00952482
184, 100, 3.56475, 0.00240219
184, 104, 3.567, -0.00505523
184, 108, 3.57278, -0.016503
184, 112, 3.57753, -0.0421178
184, 116, 3.58156, -0.0926363
184, 120, 3.59121, -0.174336
184, 124, 3.61039, -0.276894
184, 128, 3.63711, -0.376963
184, 132, 3.66583, -0.458173
184, 136, 3.68957, -0.512337
184, 140, 3.70374, -0.537969
184, 144, 3.7088, -0.540851
184, 148, 3.70872, -0.527127
184, 152, 3.70822, -0.506422
184, 156, 3.71238, -0.486844
184, 160, 3.72598, -0.466899
184, 164, 3.74895, -0.440994
184, 168, 3.77416, -0.407434
184, 172, 3.79077, -0.36836
184, 176, 3.79341, -0.325969
184, 180, 3.78685, -0.280324
184, 184, 3.77619, -0.231828
184, 188, 3.75978, -0.183661
184, 192, 3.7387, -0.133897
184, 196, 3.72169, -0.074115
188, 0, 3.75016, -0.00193407
188, 4, 3.75655, 0.0810118
188, 8, 3.77286, 0.150015
188, 12, 3.79511, 0.200308
188, 16, 3.81466, 0.241543
188, 20, 3.82573, 0.2838
188, 24, 3.82934, 0.323477
188, 28, 3.82562, 0.354442
188, 32, 3.81215, 0.381566
188, 36, 3.79173, 0.412253
188, 40, 3.77238, 0.444582
188, 44, 3.75937, 0.474024
188, 48, 3.75184, 0.500533
188, 52, 3.74494, 0.523635
188, 56, 3.73443, 0.53569
188, 60, 3.71806, 0.527226
188, 64, 3.69487, 0.494166
188, 68, 3.66567, 0.434622
188, 72, 3.63342, 0.353651
188, 76, 3.60324, 0.259699
188, 80, 3.58106, 0.166588
188, 84, 3.56939, 0.092573
188, 88, 3.56407, 0.042865
188, 92, 3.55856, 0.0139602
188, 96, 3.5514, 0.00295053
188, 100, 3.54726, 0.00156979
188, 104, 3.54955, -7.43025e-05
188, 108, 3.55515, -0.0113491
188, 112, 3.55954, -0.0395229
188, 116, 3.56408, -0.087471
188, 120, 3.57511, -0.159709
188, 124, 3.59686, -0.25199
188, 128, 3.62708, -0.346572
188, 132, 3.65956, -0.428925
188, 136, 3.68859, -0.489798
188, 140, 3.71075, -0.524091
188, 144, 3.72548, -0.533902
188, 148, 3.73446, -0.523908
188, 152, 3.74047, -0.503144
188, 156, 3.7479, -0.47803
188, 160, 3.76138, -0.448903
188, 164, 3.78153, -0.416636
188, 168, 3.80299, -0.386123
188, 172, 3.81765, -0.358942
188, 176, 3.82246, -0.327812
188, 180, 3.81966, -0.288239
188, 184, 3.80919, -0.246113
188, 188, 3.79027, -0.204664
188, 192, 3.76903, -0.153986
188, 196, 3.75437, -0.0848462
192, 0, 3.80899, -0.00100511
192, 4, 3.81349, 0.0910536
192, 8, 3.82564, 0.168418
192, 12, 3.84377, 0.221661
192, 16, 3.86081, 0.256319
192, 20, 3.86769, 0.287836
192, 24, 3.86323, 0.320118
192, 28, 3.8538, 0.345908
192, 32, 3.84324, 0.36736
192, 36, 3.82995, 0.394664
192, 40, 3.81356, 0.428638
192, 44, 3.7977, 0.462603
192, 48, 3.78512, 0.491877
192, 52, 3.77362, 0.513074
192, 56, 3.75825, 0.519608
192, 60, 3.7361, 0.504232
192, 64, 3.70688, 0.464609
192, 68, 3.67181, 0.400474
192, 72, 3.63335, 0.318431
192, 76, 3.59608, 0.22925
192, 80, 3.56585, 0.145939
192, 84, 3.54412, 0.0804418
192, 88, 3.52742, 0.033854
192, 92, 3.51297, 0.00439884
192, 96, 3.5011, -0.00522967
192, 100, 3.4955, 0.000529264
192, 104, 3.49901, 0.00627043
192, 108, 3.50934, -0.00305678
192, 112, 3.52289, -0.0312812
192, 116, 3.53903, -0.0759287
192, 120, 3.56023, -0.139614
192, 124, 3.58999, -0.221807
192, 128, 3.62717, -0.311164
192, 132, 3.66593, -0.394526
192, 136, 3.70123, -0.460567
192, 140, 3.73008, -0.502272
192, 144, 3.75113, -0.519428
192, 148, 3.76507, -0.514682
192, 152, 3.77553, -0.49506
192, 156, 3.78783, -0.466418
192, 160, 3.80404, -0.432316
192, 164, 3.82119, -0.398089
192, 168, 3.83564, -0.370648
192, 172, 3.84759, -0.349108
192, 176, 3.85821, -0.323437
192, 180, 3.86352, -0.291562
192, 184, 3.85726, -0.260314
192, 188, 3.84079, -0.225348
192, 192, 3.82332, -0.171335
192, 196, 3.81215, -0.0932941
196, 0, 3.89659, -0.000459096
196, 4, 3.89884, 0.0991992
196, 8, 3.90509, 0.184242
196, 12, 3.91516, 0.242185
196, 16, 3.92502, 0.272673
196, 20, 3.92643, 0.291982
196, 24, 3.91595, 0.31528
196, 28, 3.9014, 0.341384
196, 32, 3.89029, 0.364746
196, 36, 3.87908, 0.388826
196, 40, 3.86214, 0.419593
196, 44, 3.84247, 0.456039
196, 48, 3.82584, 0.489718
196, 52, 3.81131, 0.510243
196, 56, 3.79304, 0.510293
196, 60, 3.7681, 0.486515
196, 64, 3.73614, 0.438066
196, 68, 3.69661, 0.365953
196, 72, 3.65106, 0.279264
196, 76, 3.6043, 0.191501
196, 80, 3.56104, 0.113595
196, 84, 3.52152, 0.05199
196, 88, 3.48459, 0.00774828
196, 92, 3.45233, -0.0177341
196, 96, 3.42934, -0.0193806
196, 100, 3.42025, -0.000529328
196, 104, 3.42754, 0.0186834
196, 108, 3.44932, 0.0180777
196, 112, 3.48097, -0.00568765
196, 116, 3.51751, -0.0478793
196, 120, 3.55662, -0.107689
196, 124, 3.59941, -0.184336
196, 128, 3.64589, -0.271837
196, 132, 3.69157, -0.359524
196, 136, 3.73145, -0.433719
196, 140, 3.76362, -0.484813
196, 144, 3.78829, -0.511091
196, 148, 3.8057, -0.513066
196, 152, 3.81942, -0.493619
196, 156, 3.83574, -0.459917
196, 160, 3.85556, -0.422895
196, 164, 3.87301, -0.391475
196, 168, 3.88513, -0.366882
196, 172, 3.89736, -0.343441
196, 176, 3.91282, -0.317801
196, 180, 3.92388, -0.295173
196, 184, 3.92293, -0.276204
196, 188, 3.91348, -0.245398
196, 192, 3.90383, -0.186558
196, 196, 3.8981, -0.100537
